method,g_steps,tau_steps,use_corrector,corrector,c_stepsize,c_steps,nfe,time_mean,time_var,time_skew,time_kurt,freq_mean,freq_var,freq_skew,freq_kurt,tag
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0041433094235273,0.0026075738880551,0.8221644560858618,1.8258903892005989,0.0041433213639135,0.0085107684969824,1.0593480277703766,12.250993094341668,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.003646396463835,0.002629119583124,0.8706468862239145,1.9706560912325848,0.0036464078122264,0.0078256504317371,1.051896373177306,11.907007108515806,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0049668869347275,0.0022029576627042,0.789462060341382,2.1807650193684007,0.0049668992126313,0.0094955089240227,1.0853372566147,12.110825814896492,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0038826491887393,0.0020350594085224,0.9035120691738956,2.00906043588367,0.0038826609948778,0.0093474338582028,1.11969104866298,12.401791104936883,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0037310371545505,0.0020891460011244,0.8679251643934476,2.4021840850107608,0.0037310480229839,0.0076995399165462,1.071557555708513,11.57353778358747,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0037258973909396,0.0023858826247266,0.8241046564471336,1.9893743168994973,0.003725908771526,0.009398888381057,1.1450882848382848,13.197819266355785,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0032273668466527,0.0024035638664439,0.8217293541224405,1.8093765391672385,0.0032273782832099,0.0076187033046653,1.103696133919455,12.557329656606557,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.003713456321625,0.0021346439367553,0.7595284641799256,1.8875568565994256,0.0037134672011233,0.0092282399350909,1.0698976488182093,11.66955773430862,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0040990813952954,0.0025520994109161,0.8269188030935268,1.796933614266575,0.0040990934196868,0.0085487057980768,1.131345178516154,12.661837311738292,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0046021178211678,0.0026237503696635,0.8266826317263792,1.7110917985193452,0.0046021300745666,0.0077342319036225,1.01856433736155,12.05138156671973,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.004291311394866,0.0025196887603211,0.8643734343674808,1.991403639663957,0.0042913226857351,0.0090059751072634,1.0612984298130772,11.11735709790448,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0043019440473365,0.0025364466678234,0.8319700401858703,1.919264765660733,0.0043019557286062,0.008722107094836,1.10566128166324,11.642076581909306,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.003738648998972,0.0022643189564883,0.8687831342879861,1.8420029226163592,0.0037386603205348,0.0080998953737571,1.096262784181079,11.910918206857026,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0041106736762441,0.0023619391498442,0.8187152287336339,1.8394256651321672,0.0041106855075314,0.0088102477284676,1.0794714722145498,11.908446158345663,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0044784357286811,0.0026266531746613,0.964583283592818,1.98195699650726,0.0044784479524211,0.0095465963381673,1.076568590869872,12.113129457956225,tauleaping+1birthdeath-0.1
tauleaping,0,20,True,birthdeath,0.1,1,38.0,0.0036344616509686,0.0020753341328084,0.9180793899544748,2.19777191496127,0.0036344732372646,0.0087181065866421,1.0762083136755922,11.968238369222538,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0028437103933992,0.0013683011057005,0.7385256086250346,2.37410957251908,0.0028437196827334,0.0070325879397112,1.0336504570059362,11.755073411475385,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0031045977330011,0.001563291531415,0.8082617877149978,2.3504431137623434,0.0031046071886744,0.006154524301671,1.005660591044544,11.397186151067674,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.003058832788482,0.0014133035260784,0.7845235903743042,2.2218142501321774,0.0030588419462904,0.0055813206204347,1.027302410225966,10.816663277285103,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.003202795234558,0.0012920960989282,0.7187787670894441,2.485439381690984,0.0032028038416897,0.0060957853218925,0.9573777294774578,11.622497563461184,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0034310133077254,0.0013146299998852,0.7845097616958605,2.305454603830396,0.00343102272357,0.0059462215352552,0.9987904208973,11.614383154572684,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0021755664712241,0.0015845751327006,0.6679193416480401,1.751160651823756,0.0021755755275943,0.0057443992195135,0.9910636798514644,11.202647032469532,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0026106378547019,0.0012693323246993,0.6769550725823152,2.348725938215196,0.0026106468009398,0.0065007642196532,1.0037944359029216,11.238524327660636,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0026933274140479,0.0016129109238204,0.6025667133119441,2.076465858681043,0.0026933367670029,0.0061618108101539,1.0440179635678029,11.318167042771485,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.003509436441064,0.001280899623261,0.6396172174422446,2.1930318963995514,0.0035094452322888,0.0061149295937771,1.0146446846160564,11.25087582293844,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0023600785803677,0.0011805122162676,0.7012788381630479,2.722154666432972,0.0023600872986401,0.0058462225936678,1.028315769669057,10.977052982914389,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0027026097944902,0.0013315973052138,0.7278341058799553,2.141695824164193,0.0027026186488078,0.0059645482173384,1.0312518927305634,11.291507884730974,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0030824933497399,0.0012782061412571,0.7329965627737549,2.4205960972120906,0.0030825027724928,0.0066898563757264,1.0345756042100072,11.503558638299172,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0024070406839904,0.0012422098118521,0.7169140632930332,2.4942485103515084,0.0024070494675445,0.0064666393258829,0.9388050916325535,11.397680983238969,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0023574273053519,0.0012947519593833,0.6857058927285455,2.4807013849955384,0.0023574360300191,0.0060619064269004,1.104493815701786,11.819375748762512,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0027657913905327,0.0010170150726567,0.8401884217503987,3.033125763904154,0.0027657996814084,0.0066846732177244,1.0313032485198552,11.602186961231432,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0030263730464398,0.0014883509827182,0.6465547422247675,2.248028335354482,0.003026382554831,0.0063843170732357,1.0246787835143716,11.638470695032046,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0024187917065226,0.0011977001703916,0.779462828276852,2.645802609726856,0.0024187995641796,0.0068986497810568,0.9850410154163444,11.103531260215089,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0024542885060161,0.0014104743159012,0.6684071201227713,2.027445682461316,0.0024542971443166,0.0064636446760296,1.0814202879625463,11.5602256162378,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0029502552448908,0.0013527894385022,0.8100994875833994,2.6991539179849844,0.002950265096232,0.0064096253071582,0.9745741260061784,10.761265233244147,tauleaping+1birthdeath-0.1
tauleaping,0,30,True,birthdeath,0.1,1,57.0,0.0021792102572948,0.0012542877238314,0.7797744335501441,2.4186680432541987,0.0021792182614603,0.006760574548163,1.0022831741257734,11.284445724032777,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0018657276564714,0.0003720442565468,0.4232821299709164,2.6400066752587232,0.0018657326836731,0.0047860805129555,0.9926820402523852,10.380665740894376,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0017941415040699,0.0004597398884741,0.4937421696982695,2.594466923234839,0.0017941465175137,0.004710986213663,0.9046477158336428,10.902711282594504,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0017126411177107,0.0004195168483826,0.4362513371855164,2.3483348831302213,0.0017126463471606,0.0035204024300986,1.06865323495619,8.897972223048207,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0013424950144959,0.0003686339543587,0.4139292724259926,2.164474056238256,0.0013424996602674,0.0046338458327787,0.9800296788747236,10.255884794128072,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0019675744966126,0.0004654198029906,0.5520509554018656,3.079455683443936,0.0019675797298834,0.0060569439017568,0.9912005125972064,11.084366403242935,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0009687215908652,0.0004958729096534,0.4557147462140613,2.2800830310420914,0.0009687270046683,0.0038489662961303,0.9622303945302758,10.357481093686742,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0018281648315215,0.0003931031507164,0.4441979349004176,2.521874157406544,0.0018281696603598,0.0047678323269368,0.9351886334668787,10.011524903135353,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0026915735507266,0.000390073216781,0.5494276649192241,3.087516358193707,0.0026915794102951,0.004264837953435,0.9552000432138008,10.544531294419633,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0016050065115528,0.0003678583062626,0.5077857245382681,2.775778568946409,0.0016050117136323,0.0043151782674865,0.877592067127511,9.22578492202701,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0013251197068126,0.0003969677605484,0.5429974260632771,2.768249415887919,0.0013251244442093,0.0037668177276745,0.9204965336688508,9.733658705243704,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0016539736848141,0.0006121164998369,0.3941681882035314,2.0827156980422337,0.00165397877529,0.0050645336059972,0.8640500435019499,10.578602884338322,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.001519144840445,0.0002946978191217,0.4493296526075488,2.801172537400356,0.0015191490223144,0.004872288409486,0.9695328244354162,10.422247190868562,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0013268447750356,0.0004433772756611,0.4700832962446805,2.653098788110555,0.0013268495210541,0.0035972672634325,0.8982766440979327,9.946362604510622,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0018967653489008,0.0004685039772234,0.4687824655892475,2.5953055292582485,0.0018967707528205,0.0044105149159157,0.9012436716749588,9.269341852351456,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0019978701776762,0.0003530917756924,0.3824735040313111,2.417118656232133,0.0019978753970133,0.0036846569362885,0.9841636546403018,10.295078453436645,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0016633996417465,0.0004888140586723,0.5170583958971353,2.760118407673408,0.0016634049085484,0.0045053016677666,1.0100714339943642,9.787399596370989,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0024505425238452,0.0004731936940698,0.4748984621949912,2.645061638915444,0.0024505474527848,0.004889163803385,0.9345753717976936,10.30459366453526,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0013437513933049,0.0005509769551916,0.4972181435158108,2.063286419906297,0.0013437562321584,0.0036512996318321,0.957937407377745,9.73483773880659,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0014617766987902,0.0004771687115134,0.4412034371440706,2.4557738577181785,0.0014617819627357,0.0035509571313558,0.8787170590764971,9.627844271885644,tauleaping+1birthdeath-0.1
tauleaping,0,60,True,birthdeath,0.1,1,114.0,0.0013132561415598,0.000516276249689,0.4734395205052536,2.306731912349824,0.0013132618476982,0.0036589101930303,0.9384745806060754,10.718115747940464,tauleaping+1birthdeath-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0023855364290759,0.0003911839899927,0.0728723674217298,0.3523273453412903,0.0023855356114519,0.0027255527032593,0.2536968919300287,5.223842794191183,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.00177335315792,0.0005257678327209,0.04127137838148,0.247062648561822,0.0017733529470918,0.0021107952438555,0.2556535054745319,3.28428659850757,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0009432591003408,0.0002642779309253,0.0308954973800364,0.2816463965051381,0.0009432588366571,0.0016234286979638,0.1581536348327972,3.060337834661551,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0014999327198207,0.0002840741825209,0.0398171059885651,0.249411809845215,0.0014999326372736,0.0011933373173195,0.1934254464806833,2.837827180695463,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0017168095660662,0.0001856824434881,0.037418978426832,0.2988740997239784,0.0017168094225572,0.0017372361814743,0.2667317882426661,2.598165552427089,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0006161813906471,5.999884665240004e-05,0.0348819301804082,0.3113569999215412,0.0006161807280094,0.0003097777644318,0.1658912062271899,1.813181766335179,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.002097425178971,0.0007455101411767,0.0624545744673811,0.3846016128770538,0.0020974246150727,0.003190851694702,0.2680263081191907,2.4482169727419474,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0017586113407614,0.0006913368247381,0.0491230230978567,0.3797060068187423,0.0017586110649741,0.0029100214714317,0.3347923596906527,3.1350410286827266,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0017005256760622,0.0001328935014235,0.0427104993255454,0.1252927850597014,0.0017005251006283,0.0013549049265552,0.2588625281360229,2.6492768910318776,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0020815341224551,0.0004738519310938,0.039317728242688,0.2992362754417741,0.0020815333193481,0.0023446210607666,0.2382949577748178,2.1469766644448223,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0018745292708587,0.0001671418021531,0.0496875456288952,0.3832756279626637,0.0018745285103547,0.0013282125375345,0.256966964184007,2.932350969036292,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0012835865757034,0.0001546464925092,0.0333931572936875,0.1739862595809492,0.0012835863992604,0.000998185375546,0.2247668078864055,4.188091900526512,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0023893466809072,0.0007258711619137,0.0638724207521243,0.3781971603038935,0.0023893455844715,0.0031981185411109,0.3573562174401078,3.799035790407432,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.001120401430901,0.0002226637205369,0.0374510888011254,0.2057767459879815,0.0011204000757258,0.0009073853177943,0.2146364569805871,2.811640809336176,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0009494557664993,0.0001769489776062,0.0375088874303581,0.2117681682264508,0.0009494550059263,0.0012390512004729,0.2425506861393895,3.277860690450907,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0018830299895662,0.0002610666997826,0.0767430574976568,0.5261942954673883,0.0018830291909588,0.0019019473401345,0.2739757583402529,2.225969928716154,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.00366466819637,0.000300296766085,0.0757582274442176,0.4704088108557461,0.0036646666689565,0.0023621538319764,0.2032366493657451,2.062769128163263,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.002828238333889,0.0003613798591195,0.0752312289633705,0.3634640256369298,0.002828237901412,0.0018055704110446,0.2598929980732624,2.7261647340457955,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0019658099790441,0.0002790890499656,0.0606528442138404,0.2617485722741545,0.0019658093295164,0.0020936831879403,0.2881921528003666,3.447510582342369,gillespies+1mpf-0.1
gillespies,3,0,True,mpf,0.1,1,38.0,0.0019443701826302,0.0003952421161944,0.0644114258893406,0.2737861229876605,0.0019443692012312,0.0031988890800462,0.3783446382763188,13.357317520425466,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0010419166625288,0.0004310289538962,0.0436725448716737,0.2795948697349167,0.0010419160376422,0.0022620333457885,0.4213711031184494,3.3709721144202835,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0017475146955177,0.0002470847674398,0.0620519612292897,0.2317749251541419,0.0017475144347558,0.0017281767707273,0.2279672570850322,4.378286778257295,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0014906340808386,0.0002534300865157,0.0492533385819232,0.2828117357456259,0.0014906331788017,0.0017875590236566,0.2402855925822519,2.891405702173224,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0020703176032234,0.000131789654212,0.0482505748635718,0.278524444516954,0.0020703170581096,0.0022146029137467,0.205569866479776,3.397328228110406,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0029447284927032,0.0002852555046274,0.0680732887064919,0.5426688352540705,0.002944727273128,0.0019061853010338,0.2559872944562079,2.681423784085429,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0008682878852477,0.0001627727821652,0.0418731295412365,0.2633172516483139,0.0008682873868041,0.0012249416097943,0.3800406191701325,4.021427104974508,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0017541217238074,0.0003738798950349,0.0538837763294358,0.2411244254382007,0.0017541211183869,0.0022428914351417,0.3132198546003742,2.5018420668467924,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0009945363964526,0.0001327723584877,0.0276206574959433,0.0668361887848171,0.0009945356983646,0.001041570161044,0.2027881905379256,1.6514680779696171,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0008530645375355,0.0002517872681237,0.0315371626463193,0.1018573516440616,0.0008530640237237,0.0017538093757911,0.3128527539326691,3.985546627977707,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0009120827412689,0.0004867731958203,0.0470730796517886,0.4881578878305243,0.0009120820321883,0.0023545255543359,0.4200381371620985,4.001638592085581,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0020842613082213,0.0007207033406453,0.0471272641767804,0.265533074037273,0.0020842606750661,0.0039662599979165,0.2543845401319119,3.9911930538946105,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.002098442102202,0.0005324325612304,0.0998643914864622,0.3664882312908246,0.0020984413694921,0.0034729904643076,0.5012709071236289,2.6744022650057326,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.001800763828423,0.0004482751305128,0.0632266566273164,0.3695631615858611,0.0018007631681459,0.0024394355287113,0.2836626444593039,2.8904853543134204,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0009046887972202,0.0002715725599039,0.0252058524208496,0.222622733156094,0.0009046883958855,0.0016673930695379,0.2590954834836169,1.7389599192286904,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0028389268373979,0.0002621348342552,0.0664105648499897,0.3777383857943883,0.002838926044417,0.001867073591188,0.2229638921183339,1.945031439770412,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0023110247690093,0.0003488745685676,0.0445444701995017,0.262602821429023,0.0023110240727454,0.0020956073775299,0.1430040218048333,1.609076214253744,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0014584108917165,0.0002144743780255,0.0396301059818392,0.311494032108197,0.0014584106555816,0.0010381252371754,0.1936883305996248,2.6998710175260867,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0013487674391142,0.0002265707193497,0.0455983863150399,0.3611486451346256,0.001348766557867,0.0014104838978098,0.2334388337886267,2.6106182230343618,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0017650201050226,0.0004053465796047,0.0495560116753047,0.4353418701840914,0.0017650196404905,0.0020335286028017,0.177188813371567,2.827400940609748,gillespies+1mpf-0.1
gillespies,2,0,True,mpf,0.1,1,57.0,0.0025500394171556,0.0003722421550545,0.0651782818654748,0.4175065193230362,0.0025500383345838,0.0024255406972268,0.3701497034791637,2.987774006677331,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0014021922056715,0.0001149950227263,0.0533978712074525,0.4520118528534442,0.001402191945845,0.0011617874186745,0.2162513545179852,1.7529960388541812,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0011944484128869,0.0002021247004571,0.0352636238893816,0.1247342141332248,0.0011944480291277,0.0007052726043224,0.1661280165658975,2.581729392737316,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0025253960061555,0.0002556383925949,0.0595782829987072,0.3538455484237948,0.0025253950579074,0.0016969577189511,0.2542058601904971,1.827783332706275,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0021075201239477,0.0003797186165238,0.0680371638597154,0.345198000885367,0.0021075196142514,0.0010582198401251,0.1874166846512424,2.6323370033602616,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0021881437187536,0.0002596480865076,0.0371898707678938,0.1310635759588799,0.0021881437373017,0.0016823761152399,0.2509840144681444,2.210223661089131,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0014408681557964,0.0001179065262379,0.0635545978789257,0.4210835772398262,0.0014408674084584,0.0014172320520489,0.1828953505956246,2.040639627744901,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.001693465994554,0.0002909290866942,0.0393472519580597,0.2118802202355022,0.0016934662862281,0.0010544735567754,0.2426655956526939,4.108334923531055,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0009792637187837,0.0003765607828316,0.0234924165330681,0.2031837531581385,0.0009792626938502,0.001698072607824,0.2236149484153024,1.7144852281404723,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0019507447485242,0.0003931703543788,0.0386989415160915,0.1895890076809636,0.0019507440581718,0.0023489573325192,0.3357265886672663,2.2104357751437056,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0007612412241921,0.0002193985355077,0.0237944613488156,0.2185844636321357,0.0007612410827728,0.0018359596268176,0.1967317526628766,2.3597767151469893,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0010408182790796,0.0002786271415199,0.0475627816260717,0.4579016735927197,0.0010408180988699,0.0020820133990816,0.2603389662404759,1.8875479606421528,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0016790584947606,0.0002444879166602,0.0777347290960427,0.2942111007437201,0.0016790575096425,0.0025420998169148,0.4371987984737544,4.858794800094712,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0018510567366581,0.0002230083232717,0.0375273626465732,0.2635195054680238,0.0018510558154356,0.0017361410437459,0.1593847401850911,1.9162119835449625,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0019575175176714,0.0003647447822875,0.0549854236535787,0.2096947094122479,0.001957516839377,0.0020909424065347,0.2869904089025917,3.2881777449827543,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0016395984858476,0.0002069330554349,0.0662096161827519,0.4241774356462439,0.0016395971373236,0.0012892777488597,0.2363513562617262,2.0810688426666104,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0023021492997941,0.0004907760060776,0.0650726905293018,0.4070690414402573,0.0023021490573975,0.0020979382523441,0.2605320891278361,3.527061224851518,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0018911870707266,0.0002151987809456,0.0596694716918236,0.2400382473123097,0.0018911855950131,0.0017145937074433,0.2874016147790847,2.39049303241908,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0018415514759418,0.000311497903544,0.0648895483794323,0.4480220495656098,0.0018415501779014,0.002525909034695,0.4051048366354106,3.467824960395685,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0013315533188008,0.0001964990893795,0.0303572849123141,0.1103576405776612,0.0013315525322682,0.0015921959557975,0.354983075841203,3.364058603153586,gillespies+1mpf-0.1
gillespies,1,0,True,mpf,0.1,1,114.0,0.0014222565533826,9.830064037228857e-05,0.0505252704093693,0.2587910134893034,0.0014222558826373,0.0010096535846172,0.2174352520387913,2.779217351481772,gillespies+1mpf-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.000778571983842,0.0001570449959128,0.0184015911053387,0.125288563861422,0.0007785715885019,0.0018665188236335,0.3967800323520473,4.759674711684777,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0010151239200926,0.0002006159294993,0.0288169300407297,0.2240769070598878,0.0010151232494605,0.002917110787607,0.433243679572636,4.18983629973773,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0009879700388787,0.0002868655465916,0.0251651878372704,0.1998320566483018,0.0009879693417429,0.0022548984329511,0.4403150762548311,4.171446626715952,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0020803981384678,0.0001731834974809,0.0474119510783711,0.285895634658585,0.0020803970004133,0.002669185340847,0.5507312930009515,5.498146941544552,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0009863223037998,0.0003618712948734,0.0272824451676282,0.1856116540111065,0.0009863217415094,0.0034825576388364,0.4890783865726658,4.5074949764283,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0009437600418487,0.0001699224107124,0.0227214101185939,0.2744499988453965,0.0009437600542356,0.0019433046453249,0.5114247572766011,5.061206783552663,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0010036282065853,0.0001195130030455,0.020729281204262,0.0991008389091346,0.0010036280940888,0.0017925392910401,0.4327204018124094,4.753835778061959,gillespies+1barker-0.1
gillespies,3,0,True,barker,0.1,1,38.0,0.0007664960829133,0.0001133356644889,0.0302781105854917,0.2668825337271109,0.0007664950499229,0.0030794598612345,0.4228643835343348,4.963309717282676,gillespies+1barker-0.1
